state,datetime,f_paldang,f_seongsan,p_gwangam,p_oryun,p_songpa,p_sinchun,p_hong,p_seogang
0,2015-10-21 10:18,51114,24015,0.914,5.4,5.47,5.355,4.665,5.37
0,2015-10-21 10:19,51418,24186,0.921,5.4,5.475,5.36,4.665,5.37
0,2015-10-21 10:20,50861,23777,0.914,5.4,5.475,5.358,4.668,5.37
0,2015-10-21 10:21,50429,23878,0.921,5.41,5.485,5.37,4.668,5.38
0,2015-10-21 10:22,50319,24110,0.932,5.42,5.492,5.372,4.679,5.38
0,2015-10-21 10:23,50421,24007,0.929,5.42,5.497,5.375,4.679,5.39
0,2015-10-21 10:24,50126,24325,0.943,5.43,5.497,5.38,4.687,5.39
0,2015-10-21 10:25,50363,24260,0.943,5.43,5.5,5.385,4.687,5.39
0,2015-10-21 10:26,50733,24198,0.936,5.43,5.497,5.375,4.679,5.4
0,2015-10-21 10:27,49899,23903,0.932,5.42,5.492,5.372,4.679,5.39
0,2015-10-21 10:28,49595,24212,0.932,5.42,5.485,5.372,4.676,5.39
0,2015-10-21 10:29,49852,23837,0.929,5.41,5.49,5.372,4.672,5.38
0,2015-10-21 10:30,50346,23933,0.925,5.42,5.483,5.367,4.672,5.38
0,2015-10-21 10:31,50973,23805,0.925,5.41,5.485,5.365,4.672,5.38
0,2015-10-21 10:32,50386,24331,0.925,5.41,5.483,5.365,4.668,5.38
0,2015-10-21 10:33,50923,24016,0.925,5.41,5.485,5.365,4.668,5.38
0,2015-10-21 10:34,49940,23742,0.921,5.41,5.483,5.365,4.679,5.38
0,2015-10-21 10:35,50339,23993,0.921,5.41,5.48,5.37,4.672,5.38
0,2015-10-21 10:36,50742,24107,0.925,5.41,5.48,5.372,4.676,5.38
0,2015-10-21 10:37,50390,23893,0.925,5.41,5.483,5.37,4.676,5.39
0,2015-10-21 10:38,50172,23789,0.929,5.42,5.488,5.372,4.676,5.39
0,2015-10-21 10:39,50117,23658,0.925,5.43,5.503,5.392,4.701,5.41
0,2015-10-21 10:40,49786,23796,0.932,5.42,5.492,5.378,4.69,5.41
0,2015-10-21 10:41,50896,23941,0.932,5.43,5.505,5.39,4.705,5.42
0,2015-10-21 10:42,50299,23800,0.936,5.43,5.505,5.387,4.698,5.41
0,2015-10-21 10:43,50650,23786,0.936,5.43,5.505,5.39,4.701,5.41
0,2015-10-21 10:44,51011,23689,0.947,5.44,5.508,5.4,4.701,5.42
0,2015-10-21 10:45,50425,23737,0.954,5.45,5.517,5.412,4.727,5.43
0,2015-10-21 10:46,49800,23543,0.958,5.46,5.53,5.415,4.709,5.42
0,2015-10-21 10:47,49941,23713,0.969,5.47,5.535,5.438,4.753,5.47
0,2015-10-21 10:48,51099,23714,0.973,5.46,5.532,5.423,4.723,5.43
0,2015-10-21 10:49,49478,23895,0.991,5.48,5.557,5.438,4.734,5.45
0,2015-10-21 10:50,49353,23904,1.002,5.48,5.557,5.435,4.753,5.48
0,2015-10-21 10:51,50786,23561,1.005,5.48,5.557,5.435,4.738,5.45
0,2015-10-21 10:52,47681,23878,1.013,5.5,5.585,5.472,4.775,5.49
0,2015-10-21 10:53,47249,23501,0.973,5.47,5.548,5.432,4.749,5.47
0,2015-10-21 10:54,47234,23595,0.943,5.43,5.53,5.412,4.72,5.44
0,2015-10-21 10:55,47551,23625,0.951,5.43,5.52,5.4,4.723,5.45
0,2015-10-21 10:56,47996,23710,0.925,5.42,5.48,5.372,4.679,5.39
0,2015-10-21 10:57,49099,23705,0.921,5.4,5.49,5.372,4.679,5.4
0,2015-10-21 10:58,48280,23654,0.899,5.4,5.475,5.372,4.701,5.41
0,2015-10-21 10:59,49317,23840,0.899,5.39,5.455,5.343,4.658,5.36
0,2015-10-21 11:00,49020,23489,0.888,5.38,5.468,5.347,4.676,5.38
0,2015-10-21 11:01,47797,23815,0.877,5.37,5.448,5.33,4.647,5.36
0,2015-10-21 11:02,48832,23833,0.877,5.37,5.45,5.335,4.65,5.37
0,2015-10-21 11:03,49101,23481,0.877,5.38,5.448,5.332,4.661,5.36
0,2015-10-21 11:04,48844,23605,0.874,5.37,5.432,5.318,4.643,5.36
0,2015-10-21 11:05,47647,23562,0.87,5.36,5.438,5.327,4.647,5.37
0,2015-10-21 11:06,49407,23755,0.87,5.36,5.445,5.33,4.632,5.34
0,2015-10-21 11:07,48850,23483,0.866,5.36,5.435,5.327,4.636,5.35
0,2015-10-21 11:08,48399,23453,0.866,5.36,5.438,5.32,4.654,5.37
0,2015-10-21 11:09,48718,23512,0.866,5.36,5.425,5.32,4.639,5.36
0,2015-10-21 11:10,48335,23459,0.87,5.36,5.45,5.32,4.65,5.37
0,2015-10-21 11:11,48158,23405,0.87,5.36,5.452,5.345,4.665,5.38
0,2015-10-21 11:12,48445,23436,0.87,5.36,5.435,5.327,4.639,5.36
0,2015-10-21 11:13,48167,23461,0.87,5.36,5.44,5.327,4.65,5.38
0,2015-10-21 11:14,48806,23323,0.855,5.36,5.438,5.323,4.639,5.35
0,2015-10-21 11:15,49086,23116,0.855,5.34,5.41,5.298,4.628,5.34
0,2015-10-21 11:16,48681,23491,0.848,5.33,5.412,5.302,4.628,5.34
0,2015-10-21 11:17,48892,23482,0.83,5.32,5.39,5.28,4.603,5.32
0,2015-10-21 11:18,49621,23369,0.819,5.32,5.403,5.29,4.61,5.32
0,2015-10-21 11:19,48381,23203,0.815,5.31,5.39,5.28,4.599,5.32
0,2015-10-21 11:20,49101,23459,0.808,5.31,5.392,5.278,4.603,5.33
0,2015-10-21 11:21,48355,23358,0.811,5.32,5.4,5.287,4.61,5.32
0,2015-10-21 11:22,49352,23512,0.808,5.3,5.39,5.273,4.584,5.3
0,2015-10-21 11:23,49315,23468,0.808,5.3,5.385,5.275,4.595,5.32
0,2015-10-21 11:24,48297,23154,0.808,5.3,5.372,5.27,4.581,5.29
0,2015-10-21 11:25,48733,23562,0.804,5.3,5.375,5.258,4.581,5.29
0,2015-10-21 11:26,48392,23301,0.8,5.3,5.372,5.265,4.581,5.3
0,2015-10-21 11:27,49326,23620,0.797,5.3,5.372,5.262,4.577,5.28
0,2015-10-21 11:28,48949,23646,0.797,5.29,5.36,5.24,4.54,5.25
0,2015-10-21 11:29,48304,23781,0.797,5.28,5.355,5.233,4.544,5.25
0,2015-10-21 11:30,49698,23927,0.786,5.28,5.345,5.235,4.54,5.24
0,2015-10-21 11:31,48976,23862,0.782,5.28,5.345,5.227,4.529,5.24
0,2015-10-21 11:32,48815,23935,0.778,5.27,5.343,5.227,4.537,5.24
0,2015-10-21 11:33,49328,23984,0.778,5.28,5.35,5.23,4.537,5.24
0,2015-10-21 11:34,49159,23778,0.782,5.28,5.355,5.233,4.54,5.26
0,2015-10-21 11:35,50031,23971,0.797,5.29,5.38,5.265,4.57,5.28
0,2015-10-21 11:36,48238,23810,0.808,5.3,5.38,5.26,4.57,5.29
0,2015-10-21 11:37,49174,24035,0.822,5.32,5.378,5.26,4.577,5.28
0,2015-10-21 11:38,48828,24045,0.822,5.32,5.385,5.27,4.57,5.28
0,2015-10-21 11:39,49800,23989,0.826,5.32,5.392,5.273,4.581,5.29
0,2015-10-21 11:40,48231,24272,0.826,5.32,5.39,5.273,4.577,5.28
0,2015-10-21 11:41,48857,24018,0.826,5.32,5.39,5.273,4.581,5.29
0,2015-10-21 11:42,49383,24086,0.83,5.32,5.392,5.275,4.577,5.29
0,2015-10-21 11:43,48652,24247,0.83,5.32,5.392,5.273,4.581,5.29
0,2015-10-21 11:44,49174,23989,0.83,5.32,5.395,5.278,4.577,5.28
0,2015-10-21 11:45,48995,23967,0.83,5.32,5.39,5.28,4.581,5.29
0,2015-10-21 11:46,49147,24531,0.83,5.32,5.4,5.275,4.588,5.29
0,2015-10-21 11:47,48929,24642,0.833,5.32,5.4,5.275,4.54,5.24
0,2015-10-21 11:48,48960,24773,0.822,5.28,5.343,5.215,4.478,5.18
0,2015-10-21 11:49,48971,24900,0.811,5.29,5.367,5.245,4.526,5.24
0,2015-10-21 11:50,49712,24910,0.8,5.28,5.355,5.22,4.507,5.21
0,2015-10-21 11:51,48877,24765,0.789,5.28,5.345,5.22,4.507,5.21
0,2015-10-21 11:52,48595,24764,0.789,5.28,5.343,5.218,4.504,5.2
0,2015-10-21 11:53,48996,24762,0.789,5.27,5.332,5.205,4.493,5.2
0,2015-10-21 11:54,48980,25082,0.778,5.26,5.332,5.21,4.493,5.2
0,2015-10-21 11:55,49822,24786,0.767,5.26,5.32,5.193,4.489,5.18
0,2015-10-21 11:56,49418,24823,0.764,5.24,5.31,5.19,4.474,5.17
0,2015-10-21 11:57,50044,25058,0.756,5.24,5.313,5.182,4.467,5.18
0,2015-10-21 11:58,48625,25017,0.756,5.24,5.3,5.185,4.463,5.16
0,2015-10-21 11:59,49555,25037,0.753,5.24,5.295,5.175,4.46,5.16
0,2015-10-21 12:00,49535,25226,0.745,5.23,5.298,5.17,4.452,5.15
0,2015-10-21 12:01,49811,25202,0.745,5.23,5.29,5.165,4.449,5.14
0,2015-10-21 12:02,48929,25155,0.745,5.23,5.293,5.17,4.449,5.15
0,2015-10-21 12:03,49416,24926,0.742,5.22,5.293,5.162,4.449,5.14
0,2015-10-21 12:04,49879,25030,0.742,5.22,5.282,5.16,4.445,5.14
0,2015-10-21 12:05,50476,24561,0.738,5.22,5.293,5.165,4.449,5.14
0,2015-10-21 12:06,49720,25064,0.738,5.22,5.282,5.162,4.445,5.15
0,2015-10-21 12:07,50181,25109,0.738,5.22,5.285,5.16,4.449,5.15
0,2015-10-21 12:08,48892,24847,0.738,5.22,5.282,5.162,4.452,5.16
0,2015-10-21 12:09,49828,24835,0.738,5.22,5.293,5.17,4.452,5.16
0,2015-10-21 12:10,49696,24830,0.738,5.22,5.29,5.165,4.456,5.16
0,2015-10-21 12:11,50374,24571,0.738,5.23,5.29,5.17,4.456,5.17
0,2015-10-21 12:12,49531,24492,0.738,5.24,5.315,5.198,4.504,5.22
0,2015-10-21 12:13,49493,24324,0.745,5.25,5.323,5.218,4.54,5.23
0,2015-10-21 12:14,49454,24405,0.756,5.24,5.302,5.18,4.438,5.13
0,2015-10-21 12:15,49507,24740,0.756,5.26,5.323,5.213,4.518,5.23
0,2015-10-21 12:16,49709,24547,0.767,5.26,5.302,5.177,4.467,5.17
0,2015-10-21 12:17,49082,24998,0.778,5.26,5.335,5.21,4.5,5.21
0,2015-10-21 12:18,49068,24567,0.778,5.27,5.335,5.213,4.504,5.21
0,2015-10-21 12:19,49379,24564,0.8,5.29,5.352,5.235,4.522,5.23
0,2015-10-21 12:20,48711,24509,0.808,5.3,5.365,5.255,4.544,5.26
0,2015-10-21 12:21,48831,24860,0.833,5.32,5.387,5.275,4.54,5.24
0,2015-10-21 12:22,48319,24723,0.841,5.32,5.387,5.273,4.555,5.26
0,2015-10-21 12:23,49264,24585,0.87,5.35,5.423,5.29,4.595,5.3
0,2015-10-21 12:24,48396,24893,0.874,5.37,5.44,5.305,4.595,5.3
0,2015-10-21 12:25,48355,24867,0.881,5.36,5.425,5.315,4.595,5.28
0,2015-10-21 12:26,49053,24864,0.896,5.38,5.44,5.318,4.595,5.3
0,2015-10-21 12:27,48332,25029,0.892,5.37,5.438,5.315,4.617,5.32
0,2015-10-21 12:28,48266,25144,0.907,5.39,5.46,5.332,4.614,5.32
0,2015-10-21 12:29,48057,25178,0.907,5.39,5.45,5.335,4.614,5.32
0,2015-10-21 12:30,48570,25190,0.907,5.39,5.452,5.332,4.595,5.3
0,2015-10-21 12:31,48244,25154,0.907,5.39,5.452,5.327,4.625,5.33
0,2015-10-21 12:32,47831,24988,0.91,5.4,5.472,5.352,4.621,5.34
0,2015-10-21 12:33,47936,25184,0.925,5.41,5.475,5.345,4.632,5.34
0,2015-10-21 12:34,47894,25106,0.94,5.42,5.472,5.355,4.61,5.31
0,2015-10-21 12:35,47813,24856,0.94,5.42,5.477,5.367,4.665,5.37
0,2015-10-21 12:36,47601,25047,0.951,5.43,5.492,5.37,4.647,5.36
0,2015-10-21 12:37,48441,25019,0.954,5.43,5.497,5.378,4.658,5.36
0,2015-10-21 12:38,47727,25094,0.962,5.44,5.503,5.38,4.658,5.36
0,2015-10-21 12:39,47370,25139,0.962,5.44,5.495,5.375,4.636,5.34
0,2015-10-21 12:40,48571,24916,0.958,5.43,5.52,5.4,4.676,5.39
0,2015-10-21 12:41,47962,24926,0.962,5.44,5.505,5.383,4.661,5.37
0,2015-10-21 12:42,47941,25151,0.962,5.44,5.505,5.375,4.661,5.37
0,2015-10-21 12:43,47923,25262,0.965,5.44,5.505,5.385,4.65,5.34
0,2015-10-21 12:44,47703,24809,0.965,5.44,5.503,5.372,4.647,5.36
0,2015-10-21 12:45,48161,24852,0.962,5.45,5.503,5.387,4.679,5.39
0,2015-10-21 12:46,48749,25068,0.965,5.44,5.503,5.39,4.658,5.36
0,2015-10-21 12:47,49059,25046,0.962,5.44,5.497,5.38,4.661,5.36
0,2015-10-21 12:48,49015,25064,0.965,5.44,5.508,5.372,4.639,5.34
0,2015-10-21 12:49,49106,25153,0.962,5.44,5.5,5.367,4.65,5.37
0,2015-10-21 12:50,47524,24739,0.962,5.44,5.505,5.383,4.665,5.37
0,2015-10-21 12:51,47835,25161,0.965,5.44,5.505,5.387,4.658,5.36
0,2015-10-21 12:52,47203,25066,0.962,5.44,5.503,5.383,4.661,5.36
0,2015-10-21 12:53,48606,25327,0.962,5.43,5.483,5.36,4.636,5.34
0,2015-10-21 12:54,48518,24997,0.958,5.43,5.497,5.372,4.65,5.35
0,2015-10-21 12:55,48095,25043,0.954,5.43,5.497,5.372,4.665,5.37
0,2015-10-21 12:56,48339,24633,0.951,5.43,5.495,5.372,4.65,5.36
0,2015-10-21 12:57,48593,25110,0.929,5.41,5.48,5.358,4.643,5.34
0,2015-10-21 12:58,49130,24837,0.929,5.41,5.48,5.355,4.643,5.34
0,2015-10-21 12:59,48432,25031,0.918,5.39,5.46,5.338,4.606,5.29
0,2015-10-21 13:00,48916,24584,0.918,5.41,5.472,5.355,4.636,5.34
0,2015-10-21 13:01,48011,24633,0.907,5.37,5.435,5.325,4.617,5.32
0,2015-10-21 13:02,49194,24286,0.874,5.37,5.438,5.323,4.658,5.37
0,2015-10-21 13:03,48544,24225,0.881,5.35,5.42,5.3,4.581,5.29
0,2015-10-21 13:04,48005,24373,0.863,5.36,5.435,5.318,4.621,5.33
0,2015-10-21 13:05,48060,24784,0.863,5.36,5.425,5.305,4.592,5.3
0,2015-10-21 13:06,48342,24814,0.877,5.36,5.41,5.287,4.54,5.24
0,2015-10-21 13:07,47919,24605,0.87,5.36,5.423,5.298,4.562,5.27
0,2015-10-21 13:08,48264,24853,0.87,5.35,5.407,5.287,4.57,5.28
0,2015-10-21 13:09,48007,24644,0.87,5.37,5.435,5.313,4.581,5.3
0,2015-10-21 13:10,48430,24842,0.892,5.37,5.443,5.327,4.606,5.32
0,2015-10-21 13:11,49271,24636,0.903,5.38,5.44,5.32,4.603,5.3
0,2015-10-21 13:12,47676,25070,0.914,5.39,5.452,5.335,4.595,5.3
0,2015-10-21 13:13,47639,24621,0.914,5.39,5.452,5.33,4.617,5.32
0,2015-10-21 13:14,48416,24645,0.921,5.4,5.46,5.343,4.639,5.34
0,2015-10-21 13:15,48200,24760,0.925,5.41,5.46,5.352,4.621,5.32
0,2015-10-21 13:16,48147,24835,0.925,5.4,5.465,5.355,4.621,5.32
0,2015-10-21 13:17,48542,24917,0.925,5.4,5.468,5.343,4.614,5.32
0,2015-10-21 13:18,47500,24903,0.925,5.42,5.485,5.37,4.643,5.34
0,2015-10-21 13:19,49031,24924,0.925,5.41,5.47,5.352,4.628,5.33
0,2015-10-21 13:20,47674,25184,0.929,5.4,5.47,5.345,4.628,5.33
0,2015-10-21 13:21,47919,25104,0.929,5.4,5.463,5.347,4.617,5.32
0,2015-10-21 13:22,48240,24901,0.925,5.41,5.465,5.358,4.643,5.34
0,2015-10-21 13:23,48438,25146,0.929,5.41,5.472,5.345,4.628,5.33
0,2015-10-21 13:24,47808,24885,0.925,5.41,5.472,5.345,4.628,5.33
0,2015-10-21 13:25,47749,24619,0.932,5.41,5.47,5.343,4.603,5.31
0,2015-10-21 13:26,48005,24893,0.925,5.4,5.463,5.343,4.628,5.34
0,2015-10-21 13:27,48899,25057,0.929,5.41,5.477,5.355,4.632,5.34
0,2015-10-21 13:28,48163,25013,0.929,5.41,5.472,5.355,4.628,5.34
0,2015-10-21 13:29,48762,24884,0.929,5.39,5.452,5.325,4.603,5.3
0,2015-10-21 13:30,48364,24861,0.921,5.4,5.457,5.345,4.614,5.32
0,2015-10-21 13:31,48597,24712,0.918,5.4,5.463,5.343,4.632,5.34
0,2015-10-21 13:32,47051,24887,0.885,5.37,5.435,5.318,4.61,5.31
0,2015-10-21 13:33,49333,24777,0.877,5.36,5.423,5.302,4.588,5.29
0,2015-10-21 13:34,49004,24672,0.859,5.34,5.4,5.293,4.562,5.27
0,2015-10-21 13:35,49077,24678,0.848,5.34,5.4,5.28,4.57,5.28
0,2015-10-21 13:36,48747,24505,0.848,5.34,5.398,5.287,4.57,5.28
0,2015-10-21 13:37,48925,24720,0.848,5.3,5.37,5.24,4.533,5.25
0,2015-10-21 13:38,49793,24761,0.804,5.28,5.343,5.227,4.515,5.22
0,2015-10-21 13:39,49262,24980,0.797,5.28,5.345,5.225,4.515,5.22
0,2015-10-21 13:40,49286,24818,0.8,5.3,5.367,5.238,4.529,5.23
0,2015-10-21 13:41,48789,24625,0.797,5.28,5.355,5.233,4.522,5.23
0,2015-10-21 13:42,48940,24877,0.797,5.28,5.352,5.23,4.504,5.21
0,2015-10-21 13:43,48661,24584,0.797,5.28,5.343,5.23,4.515,5.22
0,2015-10-21 13:44,48727,24747,0.793,5.28,5.35,5.227,4.511,5.22
0,2015-10-21 13:45,50178,24742,0.793,5.28,5.355,5.235,4.522,5.25
0,2015-10-21 13:46,47826,24657,0.797,5.28,5.355,5.235,4.529,5.24
0,2015-10-21 13:47,48557,24530,0.797,5.28,5.355,5.23,4.522,5.22
0,2015-10-21 13:48,48954,24635,0.797,5.28,5.332,5.22,4.5,5.21
0,2015-10-21 13:49,48648,24621,0.797,5.28,5.345,5.233,4.515,5.21
0,2015-10-21 13:50,48810,24797,0.797,5.28,5.352,5.222,4.511,5.22
0,2015-10-21 13:51,49399,24557,0.793,5.28,5.355,5.24,4.537,5.24
0,2015-10-21 13:52,48670,24551,0.797,5.29,5.345,5.227,4.515,5.2
0,2015-10-21 13:53,49339,24783,0.804,5.28,5.345,5.227,4.511,5.21
0,2015-10-21 13:54,48516,24509,0.804,5.29,5.355,5.245,4.537,5.24
0,2015-10-21 13:55,48802,24463,0.808,5.29,5.355,5.245,4.526,5.25
0,2015-10-21 13:56,48634,24231,0.815,5.3,5.372,5.258,4.544,5.24
0,2015-10-21 13:57,48914,24164,0.819,5.32,5.423,5.262,4.61,5.31
0,2015-10-21 13:58,49742,24075,0.826,5.32,5.372,5.26,4.548,5.26
0,2015-10-21 13:59,49247,24051,0.826,5.33,5.41,5.29,4.61,5.33
0,2015-10-21 14:00,49168,23892,0.841,5.33,5.398,5.29,4.581,5.3
0,2015-10-21 14:01,49363,23991,0.837,5.33,5.4,5.285,4.588,5.29
0,2015-10-21 14:02,49540,24306,0.844,5.34,5.405,5.293,4.588,5.3
0,2015-10-21 14:03,49029,24158,0.844,5.34,5.405,5.29,4.566,5.28
0,2015-10-21 14:04,48773,24076,0.844,5.36,5.423,5.315,4.606,5.32
0,2015-10-21 14:05,49463,24038,0.874,5.37,5.44,5.31,4.617,5.33
0,2015-10-21 14:06,49885,24256,0.877,5.37,5.435,5.327,4.625,5.36
0,2015-10-21 14:07,49397,24153,0.892,5.39,5.47,5.34,4.643,5.36
0,2015-10-21 14:08,48035,24057,0.903,5.4,5.46,5.345,4.643,5.36
0,2015-10-21 14:09,48198,24077,0.907,5.4,5.46,5.352,4.65,5.37
0,2015-10-21 14:10,47584,23982,0.91,5.4,5.472,5.355,4.65,5.37
0,2015-10-21 14:11,48432,24056,0.914,5.4,5.472,5.358,4.654,5.37
0,2015-10-21 14:12,48158,24144,0.914,5.4,5.472,5.365,4.658,5.37
0,2015-10-21 14:13,48020,24091,0.918,5.41,5.46,5.343,4.632,5.34
0,2015-10-21 14:14,48886,23961,0.914,5.42,5.497,5.38,4.672,5.39
0,2015-10-21 14:15,48075,24108,0.918,5.41,5.477,5.36,4.661,5.37
0,2015-10-21 14:16,48723,23985,0.914,5.4,5.47,5.358,4.654,5.37
0,2015-10-21 14:17,47687,24145,0.918,5.41,5.48,5.358,4.661,5.37
0,2015-10-21 14:18,47073,24048,0.918,5.41,5.477,5.363,4.658,5.37
0,2015-10-21 14:19,48568,23976,0.918,5.41,5.477,5.358,4.658,5.37
0,2015-10-21 14:20,47474,24440,0.918,5.41,5.475,5.363,4.658,5.37
0,2015-10-21 14:21,48469,23982,0.918,5.41,5.475,5.358,4.661,5.37
0,2015-10-21 14:22,47828,24114,0.918,5.41,5.475,5.36,4.658,5.37
0,2015-10-21 14:23,48020,23870,0.918,5.41,5.475,5.363,4.658,5.38
0,2015-10-21 14:24,47099,24206,0.903,5.4,5.465,5.35,4.647,5.36
0,2015-10-21 14:25,48493,24141,0.903,5.39,5.463,5.352,4.647,5.36
0,2015-10-21 14:26,48297,24200,0.892,5.39,5.455,5.343,4.639,5.36
0,2015-10-21 14:27,48062,24100,0.892,5.38,5.455,5.338,4.636,5.36
0,2015-10-21 14:28,48247,24176,0.892,5.39,5.452,5.338,4.636,5.36
0,2015-10-21 14:29,48057,24126,0.892,5.38,5.443,5.338,4.632,5.34
0,2015-10-21 14:30,48328,23995,0.888,5.37,5.425,5.323,4.61,5.32
0,2015-10-21 14:31,48196,24133,0.881,5.37,5.44,5.325,4.621,5.35
0,2015-10-21 14:32,48441,24231,0.885,5.39,5.45,5.335,4.636,5.36
0,2015-10-21 14:33,48480,23653,0.885,5.38,5.438,5.325,4.628,5.34
0,2015-10-21 14:34,47883,23914,0.885,5.38,5.45,5.335,4.632,5.34
0,2015-10-21 14:35,49504,24099,0.885,5.38,5.452,5.332,4.632,5.34
0,2015-10-21 14:36,49192,24092,0.885,5.38,5.45,5.33,4.632,5.34
0,2015-10-21 14:37,49117,24280,0.888,5.38,5.445,5.33,4.632,5.34
0,2015-10-21 14:38,48341,24110,0.885,5.38,5.45,5.332,4.632,5.34
0,2015-10-21 14:39,47789,23962,0.888,5.38,5.448,5.335,4.632,5.35
0,2015-10-21 14:40,49145,24075,0.885,5.35,5.415,5.298,4.584,5.3
0,2015-10-21 14:41,48418,24114,0.855,5.35,5.423,5.305,4.628,5.36
0,2015-10-21 14:42,49038,23918,0.844,5.34,5.41,5.293,4.592,5.31
0,2015-10-21 14:43,48275,24032,0.844,5.34,5.41,5.3,4.603,5.31
0,2015-10-21 14:44,48802,24263,0.844,5.34,5.42,5.295,4.599,5.32
0,2015-10-21 14:45,48392,24185,0.855,5.35,5.42,5.305,4.606,5.3
0,2015-10-21 14:46,48619,23956,0.874,5.36,5.415,5.3,4.592,5.3
0,2015-10-21 14:47,48324,24330,0.881,5.37,5.435,5.323,4.636,5.36
0,2015-10-21 14:48,48414,24407,0.896,5.38,5.44,5.325,4.617,5.34
0,2015-10-21 14:49,47531,24225,0.899,5.4,5.477,5.355,4.658,5.38
0,2015-10-21 14:50,47623,24513,0.91,5.4,5.465,5.352,4.636,5.3
0,2015-10-21 14:51,48608,24659,0.888,5.36,5.432,5.307,4.588,5.29
0,2015-10-21 14:52,48711,24374,0.892,5.37,5.427,5.307,4.595,5.31
0,2015-10-21 14:53,48579,24388,0.877,5.37,5.455,5.338,4.617,5.33
0,2015-10-21 14:54,47777,24459,0.877,5.36,5.435,5.307,4.628,5.34
0,2015-10-21 14:55,48020,24185,0.877,5.37,5.43,5.31,4.603,5.32
0,2015-10-21 14:56,48236,24307,0.874,5.37,5.435,5.318,4.606,5.32
0,2015-10-21 14:57,47868,24328,0.877,5.37,5.432,5.32,4.606,5.32
0,2015-10-21 14:58,49832,24394,0.877,5.35,5.407,5.3,4.584,5.3
0,2015-10-21 14:59,48042,24367,0.877,5.36,5.425,5.313,4.595,5.31
0,2015-10-21 15:00,47782,24134,0.874,5.37,5.432,5.318,4.61,5.32
0,2015-10-21 15:01,49145,24235,0.877,5.36,5.427,5.307,4.603,5.31
0,2015-10-21 15:02,48952,24254,0.877,5.36,5.427,5.318,4.606,5.32
0,2015-10-21 15:03,49143,24530,0.877,5.37,5.432,5.315,4.606,5.32
0,2015-10-21 15:04,48132,24712,0.877,5.36,5.435,5.313,4.606,5.31
0,2015-10-21 15:05,49156,24373,0.877,5.36,5.42,5.29,4.581,5.28
0,2015-10-21 15:06,49282,24212,0.874,5.38,5.435,5.32,4.61,5.32
0,2015-10-21 15:07,48443,24268,0.874,5.36,5.43,5.323,4.617,5.32
0,2015-10-21 15:08,48341,24536,0.874,5.36,5.427,5.31,4.606,5.32
0,2015-10-21 15:09,48493,23959,0.874,5.36,5.427,5.313,4.606,5.32
0,2015-10-21 15:10,47826,24111,0.874,5.36,5.43,5.315,4.606,5.32
0,2015-10-21 15:11,48352,24219,0.874,5.36,5.425,5.313,4.606,5.32
0,2015-10-21 15:12,48821,24469,0.874,5.36,5.425,5.313,4.603,5.32
0,2015-10-21 15:13,47853,24406,0.877,5.36,5.425,5.315,4.606,5.32
0,2015-10-21 15:14,48134,24107,0.877,5.37,5.427,5.313,4.606,5.32
0,2015-10-21 15:15,47777,24236,0.877,5.37,5.435,5.32,4.61,5.33
0,2015-10-21 15:16,48925,24313,0.877,5.37,5.432,5.32,4.614,5.32
0,2015-10-21 15:17,48771,24382,0.888,5.38,5.45,5.332,4.617,5.33
0,2015-10-21 15:18,48108,24687,0.918,5.41,5.475,5.355,4.639,5.36
0,2015-10-21 15:19,47277,24532,0.94,5.42,5.485,5.38,4.661,5.37
0,2015-10-21 15:20,47980,24756,0.962,5.45,5.512,5.392,4.676,5.39
0,2015-10-21 15:21,49361,24648,0.973,5.46,5.523,5.403,4.687,5.4
0,2015-10-21 15:22,48465,24621,0.973,5.46,5.52,5.405,4.69,5.4
0,2015-10-21 15:23,47321,24520,0.976,5.46,5.523,5.405,4.698,5.4
0,2015-10-21 15:24,48271,23906,0.991,5.47,5.535,5.425,4.709,5.42
0,2015-10-21 15:25,47799,23701,0.987,5.5,5.597,5.497,4.8,5.53
0,2015-10-21 15:26,47815,23727,1.013,5.51,5.57,5.457,4.767,5.47
0,2015-10-21 15:27,47632,23899,1.016,5.5,5.573,5.463,4.764,5.49
0,2015-10-21 15:28,46973,24102,1.027,5.52,5.597,5.475,4.771,5.49
0,2015-10-21 15:29,47636,23890,1.035,5.53,5.597,5.477,4.778,5.49
0,2015-10-21 15:30,46793,24167,1.038,5.53,5.593,5.485,4.778,5.5
0,2015-10-21 15:31,46971,24030,1.046,5.53,5.6,5.488,4.786,5.51
0,2015-10-21 15:32,47414,24047,1.042,5.53,5.597,5.495,4.786,5.51
0,2015-10-21 15:33,47903,24200,1.046,5.53,5.613,5.497,4.793,5.51
0,2015-10-21 15:34,47280,23907,1.071,5.56,5.63,5.515,4.808,5.53
0,2015-10-21 15:35,46183,23872,1.075,5.57,5.625,5.517,4.8,5.53
0,2015-10-21 15:36,43339,23660,1.06,5.57,5.653,5.528,4.841,5.57
0,2015-10-21 15:37,43656,23980,0.932,5.43,5.497,5.378,4.676,5.39
0,2015-10-21 15:38,44357,23748,0.991,5.49,5.552,5.438,4.723,5.44
0,2015-10-21 15:39,44559,23724,0.921,5.41,5.485,5.37,4.672,5.39
0,2015-10-21 15:40,44612,23676,0.925,5.41,5.472,5.358,4.676,5.39
0,2015-10-21 15:41,45352,23647,0.881,5.38,5.45,5.332,4.643,5.36
