month,passengers
5476,155.9799
5477,158.0807
5478,158.3741
5479,149.5454
5480,158.8684
5481,141.4676
5482,100.5974
5483,97.4039
5484,100.5882
5485,82.3376
5486,57.3102
5487,66.9579
5488,90.4572
5489,107.2621
5490,87.2778
5491,79.6101
5492,98.4107
5493,93.5906
5494,71.9394
5495,74.9741
5496,83.0034
5497,62.6557
5498,52.9596
5499,43.8296
5500,37.6395
5501,48.7834
5502,53.5475
5503,56.9432
5504,51.1635
5505,60.1009
5506,51.6498
5507,52.0519
5508,48.4081
5509,61.595
5510,71.1311
5511,62.6665
5512,56.693
5513,44.1509
5514,24.3696
5515,30.4666
5516,20.1903
5517,16.7897
5518,19
5519,27.8697
5520,41.2601
5521,35.79
5522,31.4598
5523,31.503
5524,30.1331
5525,25.4198
5526,28.0182
5527,27.9196
5528,27.5099
5529,29.0231
5530,36.2501
5531,47.4831
5532,60.1801
5533,66.9732
5534,92.0408
5535,119.2071
5536,115.6033
5537,77.7359
5538,54.293
5539,38.4932
5540,47.3032
5541,72.147
5542,89.4966
5543,161.1956
5544,203.7541
5545,203.917
5546,193.973
5547,215.9102
5548,232.8197
5549,256.5362
5550,256.0305
5551,242.0065
5552,237.818
5553,262.7202
5554,281.4021
5555,325.7292
5556,322.4756
5557,303.2072
5558,265.0649
5559,297.2162
5560,272.6162
5561,276.3236
5562,303.8282
5563,342.9901
5564,353.8719
5565,381.5948
5566,422.0642
5567,456.7303
5568,455.6054
5569,452.2137
5570,498.7045
5571,584.0063
5572,661.5472
5573,721.4757
5574,758.0058
5575,782.397
5576,747.3001
5577,720.4327
5578,716.8016
5579,681.0879
5580,690.6763
5581,736.0563
5582,740.7957
5583,770.3211
5584,740.5461
5585,701.0273
5586,650.6871
5587,695.8324
5588,701.8618
5589,732.3939
5590,774.4615
5591,845.7208
5592,842.245
5593,857.4103
5594,909.1477
5595,975.4876
5596,962.9834
5597,966.3597
5598,925.5214
5599,903.8348
5600,967.2114
5601,996.0186
5602,989.705
5603,991.5955
5604,1047.7679
5605,1042.9366
5606,1106.8529
5607,1151.481
5608,1167.7993
5609,1135.4278
5610,1177.3523
5611,1195.8272
5612,1124.4493
5613,1123.7852
5614,1069.4521
5615,1100.6531
5616,1159.0315
5617,1163.2346
5618,1168.1158
5619,1205.4902
5620,1247.2322
5621,1176.4533
5622,1164.2594
5623,1184.2887
5624,1251.3881
5625,1264.7115
5626,1299.2328
5627,1276.3535
5628,1285.9917
5629,1257.7898
5630,1261.7598
5631,1280.1712
5632,1334.4002
5633,1291.7489
5634,1259.7317
5635,1277.1301
5636,1296.1653
5637,1273.8464
5638,1268.1768
5639,1315.9286
5640,1400.6696
5641,1400.5944
5642,1379.6897
5643,1420.6789
5644,1458.0129
5645,1439.3479
5646,1344.9491
5647,1304.498
5648,1335.0666
5649,1334.9718
5650,1449.1196
5651,1447.5022
5652,1462.7424
5653,1471.079
5654,1431.0317
5655,1334.8926
5656,1260.0613
5657,1317.9813
5658,1439.2756
5659,1457.7326
5660,1411.5855
5661,1449.8021
5662,1397.673
5663,1402.5907
5664,1427.7329
5665,1558.4483
5666,1577.3095
5667,1509.0463
5668,1477.764
5669,1454.2648
5670,1432.5575
5671,1355.617
5672,1426.6592
5673,1465.3509
5674,1503.6902
5675,1421.4533
5676,1471.2581
5677,1456.3854
5678,1409.5055
5679,1370.1243
5680,1362.3066
5681,1372.8688
5682,1383.4811
5683,1361.3042
5684,1372.4931
5685,1296.4599
5686,1270.0852
5687,1260.7581
5688,1219.7703
5689,1213.9385
5690,1186.0103
5691,1134.862
5692,1086.5625
5693,1038.905
5694,1030.7674
5695,1057.2072
5696,1139.9595
5697,1002.7972
5698,1000.4675
5699,958.5016
5700,1003.6525
5701,996.0974
5702,930.5539
5703,960.8647
5704,872.3323
5705,937.8218
5706,933.8104
5707,870.1891
5708,874.9509
5709,827.2802
5710,781.8384
5711,810.0771
5712,818.7092
5713,855.8187
5714,803.7484
5715,719.1104
5716,682.9979
5717,689.0016
5718,702.4147
5719,704.934
5720,751.713
5721,770.7767
5722,711.4417
5723,711.7009
5724,676.8074
5725,683.3315
5726,673.6712
5727,617.9277
5728,622.1401
5729,579.6273
5730,549.7948
5731,565.5848
5732,592.2712
5733,553.098
5734,587.0074
5735,614.8455
5736,546.0034
5737,566.9031
5738,534.275
5739,465.7119
5740,474.5242
5741,514.794
5742,471.0625
5743,485.7885
5744,496.3167
5745,516.1597
5746,472.3952
5747,427.5048
5748,393.8835
5749,357.4284
5750,332.6136
5751,327.6975
5752,325.973
5753,317.2843
5754,304.4784
5755,287.0082
5756,281.9993
5757,246.0568
5758,200.4492
5759,200.7429
5760,253.4394
5761,228.0372
5762,213.4412
5763,198.848
5764,175.5634
5765,152.9697
5766,129.7691
5767,106.1061
5768,103.4414
5769,125.1248
5770,144.1922
5771,150.2517
5772,145.152
5773,132.8653
5774,114.6402
5775,109.9672
5776,100.5822
5777,104.4281
5778,93.81
5779,72.8038
5780,76.0097
5781,70.7801
5782,79.8398
5783,88.3753
5784,95.2656
5785,100.633
5786,85.37
5787,69.0104
5788,67.7821
5789,65.7114
5790,60.7404
5791,67.9161
5792,68.0938
5793,47.4639
5794,33.5603
5795,37.8257
5796,42.0697
5797,39.2669
5798,43.9171
5799,40.4644
5800,29.3366
5801,31.2957
5802,42.9031
5803,54.1342
5804,51.4628
5805,39.2206
5806,36.6662
5807,33.9713
5808,37.6166
5809,47.0912
5810,44.0235
5811,47.995
5812,46.5155
5813,39.9157
5814,31.2728
5815,34.4728
5816,42.3296
5817,41.2928
5818,38.6196
5819,56.4631
5820,68.2931
5821,91.4044
5822,121.5994
5823,163.7555
5824,159.6698
5825,113.3818
5826,112.2661
5827,113.8077
5828,103.2103
5829,97.8893
5830,86.1129
5831,118.9979
5832,127.3696
5833,118.3588
5834,155.1759
5835,157.6964
5836,158.71
5837,195.4398
5838,228.2813
5839,262.5131
5840,269.9932
5841,313.2366
5842,328.7701
5843,345.3973
5844,348.3232
5845,312.5096
5846,315.51
5847,322.0659
5848,286.5364
5849,290.9591
5850,313.3701
5851,333.1076
5852,379.2375
5853,396.8329
5854,443.5533
5855,427.2087
5856,396.6849
5857,408.4512
5858,488.9085
5859,531.3458
5860,571.3828
5861,600.0602
5862,645.4365
5863,698.3806
5864,677.1759
5865,727.2162
5866,782.8381
5867,796.5349
5868,735.5081
5869,676.4899
5870,663.5665
5871,723.2453
5872,698.627
5873,716.9646
5874,805.3091
5875,818.2039
5876,876.4323
5877,909.7701
5878,929.9682
5879,919.5526
5880,864.0552
5881,879.6171
5882,905.9163
5883,909.4805
5884,861.4864
5885,979.3726
5886,1035.9786
5887,1056.3881
5888,1038.7584
5889,1070.41
5890,1010.2355
5891,1019.6675
5892,977.6616
5893,968.8601
5894,939.2463
5895,1015.0809
5896,1130.8333
5897,1215.8789
5898,1230.6124
5899,1223.754
5900,1212.5838
5901,1200.2386
5902,1129.1501
5903,1129.0275
5904,1175.0782
5905,1206.7296
5906,1165.5189
5907,1210.2448
5908,1198.7791
5909,1177.8873
5910,1184.9616
5911,1182.2228
5912,1165.7817
5913,1200.1109
5914,1160.5854
5915,1146.796
5916,1201.7867
5917,1261.5139
5918,1261.9541
5919,1217.4616
5920,1260.7055
5921,1258.1388
5922,1250.7952
5923,1231.1769
5924,1227.6771
5925,1278.7716
5926,1295.2795
5927,1318.0785
5928,1345.9963
5929,1391.1692
5930,1388.4558
5931,1389.0782
5932,1379.9921
5933,1409.4238
5934,1434.3248
5935,1321.5885
5936,1328.4693
5937,1380.3344
5938,1386.2882
5939,1333.9025
5940,1363.9806
5941,1406.4335
5942,1547.1699
5943,1580.488
5944,1478.2131
5945,1454.1626
5946,1448.7846
5947,1374.39
5948,1379.8308
5949,1440.3641
5950,1426.4368
5951,1373.5783
5952,1401.7787
5953,1359.2074
5954,1468.279
5955,1492.1181
5956,1457.4789
5957,1563.2932
5958,1502.8038
5959,1418.581
5960,1384.5073
5961,1417.5408
5962,1474.9609
5963,1411.4959
5964,1384.9907
5965,1352.859
5966,1337.1074
5967,1375.1965
5968,1403.0113
5969,1340.3212
5970,1258.2072
5971,1120.6135
5972,1152.2099
5973,1191.4032
5974,1145.904
5975,1106.1263
5976,1138.1118
5977,1097.5749
5978,1025.4324
5979,1050.4985
5980,1059.3488
5981,1085.3923
5982,1091.9676
5983,1078.2833
5984,1054.1698
5985,1091.4762
5986,1080.7624
5987,1022.1227
5988,975.806
5989,912.4858
5990,884.2842
5991,900.3108
5992,903.7278
5993,909.9504
5994,858.399
5995,784.562
5996,769.0052
5997,777.3059
5998,760.833
5999,750.4242
6000,750.0458
6001,739.2706
6002,747.9128
6003,736.7283
6004,779.6365
6005,736.0899
6006,669.054
6007,645.9226
6008,629.7352
6009,661.5206
6010,647.0163
6011,617.2817
6012,608.7436
6013,663.5193
6014,652.1825
6015,686.8437
6016,667.0808
6017,637.1947
6018,590.2725
6019,633.2046
6020,653.0206
6021,604.7983
6022,583.1578
6023,527.733
6024,524.4515
6025,474.2441
6026,507.1152
6027,476.8959
6028,466.0838
6029,486.8858
6030,494.3672
6031,478.5338
6032,442.891
6033,389.7781
6034,330.5714
6035,333.0409
6036,335.1495
6037,371.7423
6038,400.4432
6039,374.4566
6040,323.9911
6041,323.6935
6042,305.6236
6043,262.0913
6044,229.1547
6045,204.8825
6046,212.7178
6047,225.9993
6048,322.2424
6049,315.3282
6050,302.2379
6051,321.6955
6052,306.4209
6053,282.7973
6054,261.0856
6055,223.7504
6056,208.0751
6057,199.7486
6058,203.4464
6059,194.7289
6060,197.2341
6061,204.8568
6062,192.9849
6063,191.9016
6064,167.3645
6065,139.7158
6066,150.7364
6067,141.5912
6068,125.4111
6069,107.325
6070,109.8685
6071,110.606
6072,105.421
6073,111.0567
6074,100.4322
6075,107.8702
6076,109.1941
6077,121.7039
6078,124.6328
6079,135.7653
6080,124.0082
6081,103.4821
6082,93.9929
6083,91.9984
6084,87.9676
6085,92.3895
6086,83.6172
6087,86.3964
6088,89.9112
6089,84.7105
6090,94.8072
6091,94.8384
6092,82.3771
6093,68.3733
6094,67.7686
6095,58.0657
6096,70.2658
6097,72.8105
6098,64.6589
6099,66.1529
6100,55.9072
6101,34.9557
6102,40.6559
6103,45.3567
6104,51.4844
6105,57.8686
6106,50.5524
6107,49.858
6108,82.0595
6109,118.7338
6110,174.3203
6111,163.6165
6112,152.2579
6113,140.1591
6114,122.8089
6115,113.7667
6116,99.8095
6117,106.2853
6118,105.3572
6119,122.1261
6120,142.8164
6121,150.3919
6122,190.0536
6123,217.8988
6124,221.4999
6125,199.2694
6126,226.3136
6127,259.3887
6128,240.057
6129,250.9595
6130,298.0575
6131,331.9629
6132,340.7473
6133,334.4192
6134,308.858
6135,298.1287
6136,351.6301
6137,362.8416
6138,433.0833
6139,456.4083
6140,419.7673
6141,389.1642
6142,469.6633
6143,507.3231
6144,466.4582
6145,456.0426
6146,532.178
6147,554.5365
6148,717.9563
6149,765.1159
6150,819.5697
6151,901.8028
6152,902.396
6153,867.2583
6154,923.6103
6155,904.6306
6156,789.9543
6157,729.1861
6158,731.6697
6159,782.7998
6160,817.4488
6161,809.6221
6162,804.5274
6163,859.5887
6164,868.2051
6165,951.8719
6166,987.4726
6167,1010.0633
6168,995.6859
6169,906.9691
6170,899.6515
6171,934.8995
6172,1057.5252
6173,1128.7215
6174,1155.3482
6175,1175.223
6176,1163.7765
6177,1118.1717
6178,1042.081
6179,1077.478
6180,1065.2752
6181,1057.7304
6182,1112.5605
6183,1194.6294
6184,1237.6888
6185,1226.3145
6186,1119.2985
6187,1042.2887
6188,1037.5361
6189,1124.5707
6190,1193.9137
6191,1320.9094
6192,1388.1883
6193,1348.7608
6194,1347.2418
6195,1326.0792
6196,1378.6734
6197,1438.5201
6198,1439.3008
6199,1430.7505
6200,1381.4973
6201,1324.5023
6202,1372.3668
6203,1438.7477
6204,1421.5463
6205,1451.9622
6206,1453.4053
6207,1335.7059
6208,1316.1682
6209,1322.2235
6210,1309.1318
6211,1256.8474
6212,1292.6788
6213,1287.801
6214,1306.8328
6215,1238.5018
6216,1267.9107
6217,1374.2163
6218,1417.3184
6219,1405.3509
6220,1443.4363
6221,1343.7226
6222,1293.8342
6223,1235.6707
6224,1235.1214
6225,1338.0175
6226,1370.2366
6227,1418.8583
6228,1479.153
6229,1474.0058
6230,1577.1467
6231,1634.3907
6232,1567.4509
6233,1530.0362
6234,1465.9894
6235,1413.9086
6236,1394.4194
6237,1457.6554
6238,1467.5352
6239,1458.7755
6240,1535.7163
6241,1575.4506
6242,1591.6358
6243,1482.1383
6244,1488.3032
6245,1537.0018
6246,1452.8497
6247,1397.9022
6248,1451.3724
6249,1455.0481
6250,1384.0498
6251,1375.755
6252,1336.6506
6253,1353.2418
6254,1297.795
6255,1276.4564
6256,1337.1039
6257,1437.3925
6258,1495.7614
6259,1469.7259
6260,1424.1637
6261,1358.7327
6262,1388.6285
6263,1442.7858
6264,1403.3027
6265,1340.3526
6266,1261.8812
6267,1134.2919
6268,1126.7718
6269,1052.6746
6270,1069.3614
6271,1102.459
6272,1080.567
6273,1026.8746
6274,1004.9349
6275,1030.1651
6276,1041.5641
6277,1093.602
6278,980.5285
6279,854.3308
6280,864.686
6281,882.2328
6282,955.0845
6283,956.554
6284,993.0023
6285,928.1405
6286,846.5561
6287,866.2172
6288,882.8928
6289,861.0262
6290,849.6659
6291,830.3599
6292,915.9428
6293,914.7095
6294,876.1549
6295,794.7496
6296,775.4996
6297,797.3809
6298,823.7419
6299,848.3225
6300,837.9269
6301,797.748
6302,708.807
6303,722.0521
6304,697.3057
6305,674.2265
6306,698.8715
6307,688.7481
6308,656.2872
6309,728.0505
6310,729.9344
6311,731.3589
6312,681.1994
6313,648.2842
6314,593.6535
6315,554.9684
6316,514.2427
6317,534.9605
6318,531.2074
6319,547.1365
6320,494.7847
6321,396.5991
6322,390.6281
6323,427.1793
6324,434.4007
6325,398.1774
6326,390.7119
6327,409.6528
6328,398.8515
6329,397.3541
6330,402.4887
6331,395.4342
6332,339.5142
6333,318.3499
6334,294.1005
6335,309.7383
6336,432.3245
6337,454.1266
6338,463.6857
6339,487.0617
6340,478.9731
6341,460.7622
6342,426.1871
6343,398.6548
6344,379.1624
6345,369.1335
6346,362.0146
6347,349.1998
6348,347.6806
6349,323.0327
6350,327.4113
6351,338.5492
6352,337.8168
6353,294.2612
6354,286.4902
6355,259.5151
6356,250.453
6357,251.0277
6358,253.1599
6359,243.9554
6360,230.5009
6361,226.8682
6362,213.171
6363,202.3451
6364,192.0762
6365,187.7275
6366,182.3409
6367,172.2336
6368,174.1045
6369,153.0481
6370,141.3073
6371,143.5498
6372,124.6214
6373,121.6168
6374,126.9035
6375,135.6225
6376,126.3116
6377,119.7361
6378,121.9519
6379,125.5004
6380,134.4277
6381,131.7508
6382,117.8748
6383,102.835
6384,87.5427
6385,87.2265
6386,96.5871
6387,112.7063
6388,105.2574
6389,99.5206
6390,103.6337
6391,113.7346
6392,117.9543
6393,109.8795
6394,110.1987
6395,99.9086
6396,104.1912
6397,109.2936
6398,142.2474
6399,132.1622
6400,141.0412
6401,142.6595
6402,114.3211
6403,104.4322
6404,113.1083
6405,117.1347
6406,111.1247
6407,125.7152
6408,125.7002
6409,156.0642
6410,183.8699
6411,204.1297
6412,202.5805
6413,201.8632
6414,213.1737
6415,210.935
6416,222.2068
6417,229.1571
6418,268.3323
6419,319.4598
6420,370.378
6421,444.6349
6422,453.7215
6423,433.7668
6424,474.599
6425,483.7332
6426,470.2624
6427,480.618
6428,501.9103
6429,485.727
6430,444.4607
6431,516.1503
6432,589.1149
6433,632.3839
6434,650.338
6435,716.7632
6436,827.8839
6437,877.2099
6438,950.6361
6439,946.2906
6440,999.4897
6441,1075.3211
6442,1130.9395
6443,1093.2978
6444,1020.5789
6445,1056.7495
6446,1097.6056
6447,1087.4592
6448,1105.4131
6449,1126.1669
6450,1102.1934
6451,1110.4644
6452,1161.6117
6453,1169.5785
6454,1212.5903
6455,1287.1793
6456,1301.3018
6457,1307.1625
6458,1303.9832
6459,1305.4712
6460,1258.4946
6461,1242.0721
6462,1328.4657
6463,1341.7787
6464,1371.9959
6465,1405.5559
6466,1489.7196
6467,1535.2028
6468,1551.5643
6469,1607.4795
6470,1553.8506
6471,1475.3715
6472,1452.1659
6473,1513.8187
6474,1479.5771
6475,1460.8523
6476,1516.7339
6477,1535.7088
6478,1528.1427
6479,1522.2331
6480,1597.3159
6481,1595.2358
6482,1609.7414
6483,1618.5553
6484,1662.1792
6485,1807.8093
6486,1700.2954
6487,1635.5477
6488,1625.6325
6489,1530.5829
6490,1545.5766
6491,1586.2844
6492,1636.8327
6493,1641.6111
6494,1664.6452
6495,1630.7041
6496,1575.9398
6497,1585.5676
6498,1483.6202
6499,1501.5
6500,1480.9911
6501,1513.076
6502,1497.1895
6503,1616.8271
6504,1659.4502
6505,1752.8255
6506,1786.6937
6507,1816.4755
6508,1854.1918
6509,1926.7087
6510,1841.5994
6511,1761.1449
6512,1684.5601
6513,1679.8507
6514,1581.3434
6515,1614.8814
6516,1637.7373
6517,1651.7676
6518,1686.1843
6519,1682.5133
6520,1738.0041
6521,1752.9101
6522,1802.0977
6523,1823.4702
6524,1875.4755
6525,1751.5941
6526,1628.8842
6527,1668.767
6528,1668.0599
6529,1734.4141
6530,1735.0651
6531,1740.3451
6532,1802.199
6533,1858.4519
6534,1884.6761
6535,1844.8002
6536,1701.6549
6537,1722.0479
6538,1793.9884
6539,1746.2439
6540,1740.7713
6541,1631.617
6542,1591.6833
6543,1587.7306
6544,1689.9932
6545,1724.4053
6546,1696.19
6547,1757.0675
6548,1643.7983
6549,1546.4992
6550,1448.8365
6551,1464.6193
6552,1375.9818
6553,1238.2474
6554,1274.3621
6555,1243.4007
6556,1249.8213
6557,1336.7113
6558,1318.1142
6559,1252.9559
6560,1299.7513
6561,1233.2601
6562,1205.6798
6563,1163.8744
6564,1188.4432
6565,1258.0555
6566,1283.837
6567,1291.7018
6568,1220.4909
6569,1213.6234
6570,1176.416
6571,1190.493
6572,1208.9975
6573,1217.4725
6574,1185.1221
6575,1132.4477
6576,1053.8564
6577,1025.2823
6578,992.0682
6579,980.4586
6580,993.2534
6581,974.4143
6582,958.9597
6583,957.6227
6584,987.272
6585,1022.4219
6586,1067.5763
6587,1062.3721
6588,984.6226
6589,1024.7354
6590,970.6267
6591,948.5413
6592,999.2524
6593,1006.0584
6594,959.4356
6595,1020.2698
6596,1002.4739
6597,962.3107
6598,863.7938
6599,890.2838
6600,854.1983
6601,869.6454
6602,908.1851
6603,877.2388
6604,877.8115
6605,785.4168
6606,840.8186
6607,748.5997
6608,702.4865
6609,654.2779
6610,609.6614
6611,563.5198
6612,569.6277
6613,608.4708
6614,651.9354
6615,627.8107
6616,657.4892
6617,625.1355
6618,618.2386
6619,609.2595
6620,535.5218
6621,464.8111
6622,392.9824
6623,408.9325
6624,593.5098
6625,602.8778
6626,593.1264
6627,558.6234
6628,566.0812
6629,555.9627
6630,514.8407
6631,472.4887
6632,474.4085
6633,470.308
6634,434.3282
6635,412.8063
6636,445.7193
6637,457.3907
6638,422.0992
6639,395.1154
6640,370.8142
6641,377.7129
6642,371.811
6643,338.2446
6644,328.1966
6645,312.3155
6646,321.465
6647,297.7302
6648,275.0365
6649,280.6692
6650,285.747
6651,282.9377
6652,257.8401
6653,239.3027
6654,226.7818
6655,207.3182
6656,163.7336
6657,174.1621
6658,184.3679
6659,199.9454
6660,179.8949
6661,154.0314
6662,150.0133
6663,141.358
6664,154.2001
6665,146.4692
6666,155.4225
6667,167.0131
6668,158.1131
6669,144.0647
6670,130.171
6671,113.5011
6672,102.7915
6673,84.4793
6674,85.7423
6675,78.714
6676,73.7051
6677,89.1411
6678,117.2139
6679,122.6562
6680,130.9782
6681,148.6083
6682,155.4786
6683,114.9004
6684,103.172
6685,88.2043
6686,123.9344
6687,155.8561
6688,180.7782
6689,214.2791
6690,201.4352
6691,172.7567
6692,153.2976
6693,130.9398
6694,143.7895
6695,143.8939
6696,164.9654
6697,180.7558
6698,216.9558
6699,250.8941
6700,238.8403
6701,240.5958
6702,251.2134
6703,268.768
6704,299.6645
6705,317.1667
6706,351.5191
6707,342.033
6708,385.2152
6709,399.3393
6710,376.3073
6711,397.3348
6712,460.8591
6713,495.1547
6714,516.8131
6715,569.3379
6716,534.2122
6717,517.0269
6718,548.2659
6719,604.6787
6720,617.4885
6721,756.6392
6722,776.4705
6723,718.4731
6724,809.3707
6725,881.6785
6726,876.3817
6727,912.4031
6728,999.6684
6729,1115.1659
6730,1098.0559
6731,1231.9619
6732,1341.2217
6733,1376.7612
6734,1314.2116
6735,1284.1209
6736,1326.4834
6737,1375.3417
6738,1428.1206
6739,1542.524
6740,1537.1856
6741,1618.1265
6742,1576.6133
6743,1624.7528
6744,1744.8917
6745,1715.0522
6746,1769.1233
6747,1794.6668
6748,1699.3707
6749,1684.5524
6750,1748.4273
6751,1851.8212
6752,1846.8288
6753,1844.6511
6754,1899.2042
6755,1919.9373
6756,1866.1158
6757,1909.6065
6758,1991.32
6759,2043.4928
6760,1985.9819
6761,2097.7911
6762,2166.3279
6763,2139.8021
6764,2091.6622
6765,2093.3004
6766,2061.3564
6767,2045.8744
6768,2141.4988
6769,2236.4933
6770,2172.9013
6771,2143.5459
6772,2113.2484
6773,2178.7452
6774,2171.6595
6775,2223.3552
6776,2215.1309
6777,2165.2715
6778,2156.6071
6779,2218.5166
6780,2224.868
6781,2301.5033
6782,2257.1789
6783,2302.1708
6784,2212.006
6785,2182.2197
6786,2174.8297
6787,2316.2162
6788,2293.5867
6789,2345.6802
6790,2235.4148
6791,2248.2971
6792,2152.3532
6793,2156.7592
6794,2181.0135
6795,2245.905
6796,2296.8554
6797,2312.0167
6798,2242.0378
6799,2247.8646
6800,2187.5518
6801,2107.5255
6802,2214.1606
6803,2285.5656
6804,2189.092
6805,2327.8601
6806,2305.5148
6807,2301.1536
6808,2332.5954
6809,2343.6609
6810,2400.598
6811,2341.0881
6812,2303.4758
6813,2231.3969
6814,2234.2928
6815,2277.5825
6816,2383.0662
6817,2366.9804
6818,2283.1984
6819,2271.6827
6820,2330.5994
6821,2425.2438
6822,2381.4512
6823,2333.7873
6824,2340.1526
6825,2359.4565
6826,2436.8748
6827,2456.9286
6828,2398.1174
6829,2508.3291
6830,2437.9415
6831,2300.8404
6832,2270.6405
6833,2207.0345
6834,2327.3757
6835,2276.1939
6836,2249.465
6837,2204.0954
6838,2171.6912
6839,2147.3809
6840,1997.1251
6841,1907.3514
6842,1821.9039
6843,1757.2715
6844,1708.9306
6845,1745.601
6846,1789.3164
6847,1731.5178
6848,1706.9067
6849,1646.7613
6850,1650.3493
6851,1638.1097
6852,1525.4203
6853,1548.8675
6854,1600.1502
6855,1595.1388
6856,1514.7651
6857,1454.2007
6858,1542.9925
6859,1484.9359
6860,1489.4789
6861,1512.7501
6862,1455.7421
6863,1378.2875
6864,1415.5835
6865,1397.1244
6866,1409.2048
6867,1341.164
6868,1312.211
6869,1337.7234
6870,1322.5048
6871,1374.5291
6872,1401.1101
6873,1421.5778
6874,1355.9159
6875,1355.7037
6876,1311.9138
6877,1298.2873
6878,1364.5706
6879,1276.6247
6880,1192.8912
6881,1126.6882
6882,1084.0463
6883,1058.9343
6884,1086.3117
6885,1088.8747
6886,1083.7773
6887,1121.3386
6888,1137.7761
6889,1073.4713
6890,1107.9526
6891,1102.0552
6892,1025.526
6893,954.0582
6894,840.8062
6895,855.9863
6896,848.5393
6897,811.1272
6898,753.5461
6899,742.2058
6900,775.7021
6901,787.4014
6902,799.3838
6903,778.3832
6904,746.1832
6905,696.9206
6906,659.359
6907,639.3474
6908,628.2612
6909,605.5294
6910,540.1617
6911,544.9891
6912,829.0651
6913,822.3851
6914,785.0747
6915,678.0016
6916,642.418
6917,622.4854
6918,627.2754
6919,599.3623
6920,565.4036
6921,537.4738
6922,536.6022
6923,515.147
6924,531.22
6925,527.8958
6926,519.7043
6927,522.3619
6928,534.5202
6929,519.6526
6930,521.3821
6931,484.8431
6932,461.3405
6933,432.7197
6934,411.0611
6935,419.4254
6936,413.4983
6937,412.5192
6938,371.9608
6939,361.756
6940,389.983
6941,373.2658
6942,377.2381
6943,356.72
6944,344.2555
6945,313.1528
6946,294.1243
6947,266.5174
6948,242.7716
6949,240.1591
6950,241.4772
6951,239.6307
6952,235.0823
6953,227.3903
6954,203.709
6955,209.1674
6956,197.7764
6957,210.8351
6958,226.942
6959,250.1238
6960,229.8916
6961,206.2646
6962,199.5787
6963,181.1808
6964,176.7491
6965,158.8708
6966,146.9327
6967,135.5552
6968,131.9637
6969,127.612
6970,122.9613
6971,122.8997
6972,118.9591
6973,112.3019
6974,130.6842
6975,145.5402
6976,161.6163
6977,157.4454
6978,170.7904
6979,161.6887
6980,206.9945
6981,208.7231
6982,206.3517
6983,214.8268
6984,209.605
6985,203.765
6986,210.4186
6987,225.8625
6988,251.3973
6989,280.5125
6990,292.3639
6991,418.9646
6992,382.2345
6993,398.8433
6994,354.3274
6995,389.1994
6996,427.2963
6997,419.2474
6998,439.6402
6999,478.0603
7000,502.827
7001,484.1204
7002,477.1437
7003,512.5225
7004,519.5795
7005,601.0444
7006,598.7718
7007,679.8902
7008,781.2117
7009,891.0911
7010,960.174
7011,993.1162
7012,1013.7178
7013,994.9586
7014,1066.8027
7015,1116.2093
7016,1173.2614
7017,1202.1738
7018,1352.7814
7019,1322.8567
7020,1289.2418
7021,1312.4638
7022,1416.782
7023,1558.7446
7024,1686.1755
7025,1699.6089
7026,1704.4595
7027,1690.4662
7028,1652.7377
7029,1735.7696
7030,1748.5306
7031,1737.1324
7032,1797.9018
7033,1771.9141
7034,1772.7187
7035,1749.1999
7036,1844.1405
7037,1965.9849
7038,1954.4998
7039,1909.1721
7040,2006.7051
7041,2142.3241
7042,2209.227
7043,2232.1726
7044,2160.0199
7045,2132.6765
7046,2063.5987
7047,2094.1541
7048,2101.7557
7049,2090.0752
7050,2118.8806
7051,2155.4209
7052,2123.585
7053,2174.1891
7054,2127.6502
7055,2262.6361
7056,2263.3174
7057,2264.3327
7058,2341.2523
7059,2525.4071
7060,2579.8274
7061,2554.0012
7062,2472.8862
7063,2444.2637
7064,2480.0924
7065,2464.7637
7066,2495.7876
7067,2525.6865
7068,2522.0343
7069,2414.8928
7070,2449.355
7071,2440.0791
7072,2328.7549
7073,2283.9169
7074,2314.9338
7075,2353.5529
7076,2446.1918
7077,2492.5888
7078,2482.0054
7079,2523.0549
7080,2456.2403
7081,2396.5698
7082,2336.2761
7083,2278.8069
7084,2200.1983
7085,2240.79
7086,2217.8792
7087,2225.0717
7088,2176.9419
7089,2251.1185
7090,2223.7403
7091,2224.9518
7092,2427.4856
7093,2607.2038
7094,2562.2555
7095,2497.6296
7096,2426.2787
7097,2458.2571
7098,2488.5951
7099,2544.0547
7100,2578.188
7101,2475.3146
7102,2500.2197
7103,2475.0158
7104,2508.7743
7105,2579.0355
7106,2584.6127
7107,2652.6761
7108,2753.1461
7109,2853.4239
7110,2864.0183
7111,2828.6239
7112,2750.4331
7113,2729.4504
7114,2789.7832
7115,2857.1942
7116,2837.8892
7117,2774.0136
7118,2808.3324
7119,2776.7605
7120,2697.3666
7121,2653.1468
7122,2731.7774
7123,2709.8831
7124,2531.3958
7125,2460.8623
7126,2473.5845
7127,2389.5779
7128,2345.6395
7129,2267.9504
7130,2263.412
7131,2222.0637
7132,2222.2378
7133,2199.2056
7134,2156.0096
7135,2172.1083
7136,2141.3515
7137,2196.869
7138,2103.724
7139,1998.2266
7140,1850.9203
7141,1785.535
7142,1745.4727
7143,1860.5957
7144,1921.0734
7145,2066.895
7146,1973.3997
7147,1912.4606
7148,1825.8151
