,index,data
7392,2018021600,2283.1849
7393,2018021605,2231.4831
7394,2018021610,2291.346
7395,2018021615,2262.9554
7396,2018021620,2294.2622
7397,2018021625,2383.7599
7398,2018021630,2393.6144
7399,2018021635,2338.7991
7400,2018021640,2254.1572
7401,2018021645,2330.4783
7402,2018021650,2356.8251
7403,2018021655,2435.2584
7404,2018021700,2491.2458
7405,2018021705,2504.2779
7406,2018021710,2549.8987
7407,2018021715,2577.8289999999997
7408,2018021720,2391.765
7409,2018021725,2406.8799
7410,2018021730,2382.8114
7411,2018021735,2403.0193
7412,2018021740,2405.2767
7413,2018021745,2321.7331
7414,2018021750,2328.9071
7415,2018021755,2280.7875
7416,2018021800,2201.3948
7417,2018021805,2144.1009
7418,2018021810,2172.1839
7419,2018021815,2185.4798
7420,2018021820,2179.4872
7421,2018021825,2127.6193
7422,2018021830,2041.9333
7423,2018021835,2043.1029999999998
7424,2018021840,2021.4464
7425,2018021845,1917.6689999999999
7426,2018021850,1837.2248
7427,2018021855,1863.5288
7428,2018021900,1799.5049
7429,2018021905,1841.2881
7430,2018021910,1891.3198
7431,2018021915,1866.1019
7432,2018021920,1916.9049
7433,2018021925,1944.1602
7434,2018021930,1843.9456
7435,2018021935,1810.0907
7436,2018021940,1829.6202
7437,2018021945,1767.9675
7438,2018021950,1661.8886
7439,2018021955,1642.5726
7440,2018022000,1614.8087
7441,2018022005,1589.0726
7442,2018022010,1533.239
7443,2018022015,1546.7379999999998
7444,2018022020,1496.5279999999998
7445,2018022025,1514.0233
7446,2018022030,1564.3797
7447,2018022035,1571.9973
7448,2018022040,1555.3328
7449,2018022045,1505.8443
7450,2018022050,1456.9826
7451,2018022055,1451.6301
7452,2018022100,1518.0486
7453,2018022105,1504.4885
7454,2018022110,1371.3829
7455,2018022115,1338.7176
7456,2018022120,1356.7321
7457,2018022125,1311.7655
7458,2018022130,1331.2611
7459,2018022135,1358.1311
7460,2018022140,1283.8161
7461,2018022145,1320.8238
7462,2018022150,1306.2078
7463,2018022155,1307.3438
7464,2018022200,1256.3203
7465,2018022205,1231.0439
7466,2018022210,1201.7943
7467,2018022215,1189.1587
7468,2018022220,1071.3607
7469,2018022225,1015.3663
7470,2018022230,960.7212
7471,2018022235,973.9804
7472,2018022240,946.1713
7473,2018022245,964.37
7474,2018022250,965.133
7475,2018022255,988.5955
7476,2018022300,1059.8661
7477,2018022305,1091.1448
7478,2018022310,1125.0574
7479,2018022315,1123.8664
7480,2018022320,1152.4716
7481,2018022325,1166.789
7482,2018022330,1094.2352
7483,2018022335,1033.2293
7484,2018022340,957.4764
7485,2018022345,821.3802
7486,2018022350,734.1548
7487,2018022355,775.5475
7488,2018030000,1217.9332
7489,2018030005,1207.9144
7490,2018030010,1165.0478
7491,2018030015,1132.8691
7492,2018030020,1128.3225
7493,2018030025,1053.8267
7494,2018030030,1027.3783
7495,2018030035,989.824
7496,2018030040,926.8182
7497,2018030045,846.6059
7498,2018030050,840.7539
7499,2018030055,815.3823
7500,2018030100,819.4642
7501,2018030105,788.8577
7502,2018030110,755.6467
7503,2018030115,761.347
7504,2018030120,769.7316
7505,2018030125,717.4656
7506,2018030130,677.9986
7507,2018030135,641.6167
7508,2018030140,619.9171
7509,2018030145,581.5427
7510,2018030150,542.0838
7511,2018030155,524.3994
7512,2018030200,503.9555
7513,2018030205,471.7601
7514,2018030210,462.8105
7515,2018030215,465.3349
7516,2018030220,468.4036
7517,2018030225,479.2181
7518,2018030230,455.3153
7519,2018030235,421.7021
7520,2018030240,366.8665
7521,2018030245,334.9624
7522,2018030250,331.7605
7523,2018030255,336.4843
7524,2018030300,324.993
7525,2018030305,331.3995
7526,2018030310,311.793
7527,2018030315,284.9586
7528,2018030320,265.2863
7529,2018030325,268.6262
7530,2018030330,240.6869
7531,2018030335,220.2359
7532,2018030340,220.1356
7533,2018030345,219.1222
7534,2018030350,218.9163
7535,2018030355,209.8291
7536,2018030400,207.4316
7537,2018030405,204.2531
7538,2018030410,212.2071
7539,2018030415,195.7583
7540,2018030420,227.0393
7541,2018030425,224.0499
7542,2018030430,215.2619
7543,2018030435,199.30700000000002
7544,2018030440,208.5106
7545,2018030445,215.7945
7546,2018030450,191.4197
7547,2018030455,178.0304
7548,2018030500,164.3129
7549,2018030505,200.9779
7550,2018030510,216.6058
7551,2018030515,235.2362
7552,2018030520,255.9297
7553,2018030525,244.0894
7554,2018030530,263.1966
7555,2018030535,255.4962
7556,2018030540,287.6031
7557,2018030545,308.6268
7558,2018030550,333.9584
7559,2018030555,338.949
7560,2018030600,343.2649
7561,2018030605,354.5222
7562,2018030610,334.5896
7563,2018030615,348.4134
7564,2018030620,327.6275
7565,2018030625,388.0714
7566,2018030630,411.3255
7567,2018030635,451.49199999999996
7568,2018030640,443.8155
7569,2018030645,441.3571
7570,2018030650,480.0988
7571,2018030655,522.0143
7572,2018030700,582.5367
7573,2018030705,612.9463
7574,2018030710,625.7782
7575,2018030715,693.7802
7576,2018030720,721.5875
7577,2018030725,711.5902
7578,2018030730,679.6806
7579,2018030735,708.3116
7580,2018030740,715.1837
7581,2018030745,829.0393
7582,2018030750,823.809
7583,2018030755,841.1017
7584,2018030800,865.4348
7585,2018030805,963.3315
7586,2018030810,1007.8397
7587,2018030815,1064.6680000000001
7588,2018030820,1098.4796
7589,2018030825,1235.4366
7590,2018030830,1242.4856
7591,2018030835,1390.1514
7592,2018030840,1455.8012
7593,2018030845,1522.3524
7594,2018030850,1579.0951
7595,2018030855,1625.6244
7596,2018030900,1637.0176
7597,2018030905,1602.2508
7598,2018030910,1556.7447
7599,2018030915,1543.8382
7600,2018030920,1702.2147
7601,2018030925,1723.4029999999998
7602,2018030930,1687.2875
7603,2018030935,1778.5902
7604,2018030940,1765.7768
7605,2018030945,1685.6934
7606,2018030950,1762.9539
7607,2018030955,1802.1822
7608,2018031000,1835.9908
7609,2018031005,1800.5344
7610,2018031010,1739.2881
7611,2018031015,1943.3841
7612,2018031020,2018.8897
7613,2018031025,2039.5529
7614,2018031030,1983.3609
7615,2018031035,2013.1001
7616,2018031040,1937.7733
7617,2018031045,1922.3237
7618,2018031050,1987.3022
7619,2018031055,2025.2509
7620,2018031100,2032.3285
7621,2018031105,2066.7991
7622,2018031110,2078.1367
7623,2018031115,2055.9649
7624,2018031120,2064.2593
7625,2018031125,2135.8006
7626,2018031130,2232.8483
7627,2018031135,2274.4945
7628,2018031140,2282.6691
7629,2018031145,2300.4869
7630,2018031150,2260.1741
7631,2018031155,2270.7905
7632,2018031200,2353.4347
7633,2018031205,2288.7629
7634,2018031210,2413.2269
7635,2018031215,2466.9052
7636,2018031220,2478.5019
7637,2018031225,2393.3801
7638,2018031230,2474.805
7639,2018031235,2531.7431
7640,2018031240,2530.7701
7641,2018031245,2491.8987
7642,2018031250,2368.8629
7643,2018031255,2213.7427
7644,2018031300,2198.0836
7645,2018031305,2244.9782
7646,2018031310,2353.8802
7647,2018031315,2479.9168
7648,2018031320,2554.9456
7649,2018031325,2585.5449
7650,2018031330,2571.2283
7651,2018031335,2422.2902
7652,2018031340,2288.4039
7653,2018031345,2375.6241
7654,2018031350,2429.6708
7655,2018031355,2325.1963
7656,2018031400,2246.992
7657,2018031405,2294.5026
7658,2018031410,2343.9651
7659,2018031415,2317.6501
7660,2018031420,2366.2253
7661,2018031425,2468.0672
7662,2018031430,2466.0723
7663,2018031435,2484.295
7664,2018031440,2527.9937
7665,2018031445,2712.9231
7666,2018031450,2686.1041
7667,2018031455,2629.9509
7668,2018031500,2628.9499
7669,2018031505,2666.7661
7670,2018031510,2661.7812
7671,2018031515,2554.7089
7672,2018031520,2675.7941
7673,2018031525,2740.3633
7674,2018031530,2804.3015
7675,2018031535,2877.5913
7676,2018031540,2845.2055
7677,2018031545,2767.1122
7678,2018031550,2733.4307
7679,2018031555,2656.1525
7680,2018031600,2650.8639
7681,2018031605,2781.5649
7682,2018031610,2774.79
7683,2018031615,2813.4815
7684,2018031620,2837.4365
7685,2018031625,2994.0454
7686,2018031630,2918.3389
7687,2018031635,3047.0490000000004
7688,2018031640,2969.3281
7689,2018031645,2912.8428
7690,2018031650,2877.2574
7691,2018031655,2918.5439
7692,2018031700,2925.5263
7693,2018031705,2867.7223
7694,2018031710,2884.5068
7695,2018031715,2883.1176
7696,2018031720,3046.5943
7697,2018031725,3026.1182
7698,2018031730,3019.8315
7699,2018031735,2983.2888
7700,2018031740,2918.285
7701,2018031745,2834.7865
7702,2018031750,2809.034
7703,2018031755,2778.2907
7704,2018031800,2692.2211
7705,2018031805,2647.3013
7706,2018031810,2701.0637
7707,2018031815,2756.1564
7708,2018031820,2706.9085
7709,2018031825,2790.1420000000003
7710,2018031830,2769.427
7711,2018031835,2779.0045
7712,2018031840,2694.9142
7713,2018031845,2646.0145
7714,2018031850,2557.6807
7715,2018031855,2499.6526
7716,2018031900,2437.0833
7717,2018031905,2397.6394
7718,2018031910,2403.2592
7719,2018031915,2410.1981
7720,2018031920,2321.5514
7721,2018031925,2375.5386
7722,2018031930,2389.9002
7723,2018031935,2324.5297
7724,2018031940,2239.5185
7725,2018031945,2229.5095
7726,2018031950,2224.5422
7727,2018031955,2232.9828
7728,2018032000,2211.1425
7729,2018032005,2127.6839
7730,2018032010,2130.4243
7731,2018032015,2171.4701
7732,2018032020,2152.8245
7733,2018032025,2114.176
7734,2018032030,2067.4137
7735,2018032035,2022.8071
7736,2018032040,2084.5576
7737,2018032045,2049.4687
7738,2018032050,2023.4393
7739,2018032055,2085.8875
7740,2018032100,2107.9442
7741,2018032105,2111.3104
7742,2018032110,2124.5878
7743,2018032115,2000.2972
7744,2018032120,2008.0003
7745,2018032125,1980.2775
7746,2018032130,2011.9222
7747,2018032135,2039.7554
7748,2018032140,1985.5582
7749,2018032145,1951.7804
7750,2018032150,1802.0805
7751,2018032155,1727.943
7752,2018032200,1712.2734
7753,2018032205,1682.7996
7754,2018032210,1635.7951
7755,2018032215,1597.4637
7756,2018032220,1582.4877
7757,2018032225,1592.1686
7758,2018032230,1550.119
7759,2018032235,1532.2079
7760,2018032240,1488.114
7761,2018032245,1422.7999
7762,2018032250,1384.224
7763,2018032255,1343.3193
7764,2018032300,1362.7997
7765,2018032305,1425.3468
7766,2018032310,1533.7881
7767,2018032315,1527.9029999999998
7768,2018032320,1552.8235
7769,2018032325,1500.6164
7770,2018032330,1401.3841
7771,2018032335,1298.3568
7772,2018032340,1231.1243
7773,2018032345,1129.9351
7774,2018032350,1077.4253
7775,2018032355,1125.0687
7776,2018040000,1405.366
7777,2018040005,1359.9616
7778,2018040010,1283.4043
7779,2018040015,1230.496
7780,2018040020,1201.9046
7781,2018040025,1169.6942
7782,2018040030,1127.5892
7783,2018040035,1062.3198
7784,2018040040,969.2425
7785,2018040045,880.3914
7786,2018040050,833.5601
7787,2018040055,846.0884
7788,2018040100,839.5215
7789,2018040105,814.0392
7790,2018040110,792.3175
7791,2018040115,766.2613
7792,2018040120,723.6456
7793,2018040125,703.8985
7794,2018040130,669.0215
7795,2018040135,669.3084
7796,2018040140,651.9822
7797,2018040145,607.6915
7798,2018040150,623.9856
7799,2018040155,602.6709999999999
7800,2018040200,580.6336
7801,2018040205,556.3584
7802,2018040210,504.2772
7803,2018040215,506.0926
7804,2018040220,486.125
7805,2018040225,455.9572
7806,2018040230,482.2399
7807,2018040235,456.2562
7808,2018040240,430.5002
7809,2018040245,388.9403
7810,2018040250,376.2136
7811,2018040255,347.7507
7812,2018040300,330.0552
7813,2018040305,320.4123
7814,2018040310,319.0641
7815,2018040315,297.3212
7816,2018040320,283.0917
7817,2018040325,271.2613
7818,2018040330,260.3093
7819,2018040335,261.705
7820,2018040340,266.1378
7821,2018040345,265.1072
7822,2018040350,251.4236
7823,2018040355,253.5132
7824,2018040400,241.4427
7825,2018040405,219.9946
7826,2018040410,228.5626
7827,2018040415,226.2942
7828,2018040420,227.5841
7829,2018040425,214.0572
7830,2018040430,204.9348
7831,2018040435,200.9803
7832,2018040440,211.435
7833,2018040445,197.78799999999998
7834,2018040450,181.1051
7835,2018040455,183.9863
7836,2018040500,182.0096
7837,2018040505,205.6295
7838,2018040510,195.3488
7839,2018040515,218.8063
7840,2018040520,233.1755
7841,2018040525,226.8977
7842,2018040530,232.5679
7843,2018040535,244.1948
7844,2018040540,271.5962
7845,2018040545,306.7569
7846,2018040550,307.7435
7847,2018040555,321.3431
7848,2018040600,315.5232
7849,2018040605,328.8208
7850,2018040610,353.2317
7851,2018040615,390.2022
7852,2018040620,430.0065
7853,2018040625,520.7408
7854,2018040630,568.779
7855,2018040635,587.3025
7856,2018040640,570.048
7857,2018040645,584.4096
7858,2018040650,628.4483
7859,2018040655,699.6555
7860,2018040700,696.7036
7861,2018040705,645.4001
7862,2018040710,711.0228
7863,2018040715,703.6665
7864,2018040720,686.1284
7865,2018040725,675.957
7866,2018040730,685.3585
7867,2018040735,735.96
7868,2018040740,761.622
7869,2018040745,783.1579
7870,2018040750,735.7784
7871,2018040755,771.3256
7872,2018040800,872.8044
7873,2018040805,1010.4239
7874,2018040810,1128.1026
7875,2018040815,1203.7184
7876,2018040820,1327.7665
7877,2018040825,1418.7654
7878,2018040830,1477.2845
7879,2018040835,1500.1405
7880,2018040840,1429.7491
7881,2018040845,1464.7149
7882,2018040850,1527.7841
7883,2018040855,1650.0086
7884,2018040900,1607.2865
7885,2018040905,1607.4143
7886,2018040910,1594.6405
7887,2018040915,1677.9558
7888,2018040920,1717.2767
7889,2018040925,1719.8026
7890,2018040930,1704.5854
7891,2018040935,1670.5407
7892,2018040940,1670.1194
7893,2018040945,1736.5057
7894,2018040950,1840.6797
7895,2018040955,1891.8833
7896,2018041000,2042.4887
7897,2018041005,2066.38
7898,2018041010,1979.7794
7899,2018041015,1929.3024
7900,2018041020,1880.356
7901,2018041025,1992.0492
7902,2018041030,2058.9117
7903,2018041035,2125.4597
7904,2018041040,2069.7501
7905,2018041045,2133.571
7906,2018041050,2146.9793
7907,2018041055,2142.4397
7908,2018041100,2039.8129999999999
7909,2018041105,2039.5056
7910,2018041110,1992.3514
7911,2018041115,1957.5199
7912,2018041120,2004.1747
7913,2018041125,1946.4582
7914,2018041130,2012.8885
7915,2018041135,2080.2921
7916,2018041140,2192.1692
7917,2018041145,2283.4238
7918,2018041150,2249.1679
7919,2018041155,2364.1069
7920,2018041200,2251.7825
7921,2018041205,2175.7349
7922,2018041210,2247.1233
7923,2018041215,2349.2443
7924,2018041220,2367.7629
7925,2018041225,2348.9783
7926,2018041230,2403.9178
7927,2018041235,2315.0203
7928,2018041240,2299.5186
7929,2018041245,2314.7359
7930,2018041250,2232.698
7931,2018041255,2134.937
7932,2018041300,2186.3839
7933,2018041305,2250.8033
7934,2018041310,2241.6552
7935,2018041315,2345.9911
7936,2018041320,2451.0602
7937,2018041325,2537.8766
7938,2018041330,2501.8687
7939,2018041335,2463.3387
7940,2018041340,2392.258
7941,2018041345,2366.9338
7942,2018041350,2495.3322
7943,2018041355,2436.9798
7944,2018041400,2415.0544
7945,2018041405,2441.5337
7946,2018041410,2477.0127
7947,2018041415,2515.6437
7948,2018041420,2576.2079
7949,2018041425,2574.0533
7950,2018041430,2614.6291
7951,2018041435,2575.1537
7952,2018041440,2474.3191
7953,2018041445,2529.6197
7954,2018041450,2682.3891
7955,2018041455,2758.2174
7956,2018041500,2819.4794
7957,2018041505,2767.5654
7958,2018041510,2707.7781
7959,2018041515,2773.0019
7960,2018041520,2811.8522
7961,2018041525,2837.7032
7962,2018041530,2763.0639
7963,2018041535,2723.265
7964,2018041540,2769.6552
7965,2018041545,2813.927
7966,2018041550,2919.5501
7967,2018041555,2907.6784
7968,2018041600,2958.9567
7969,2018041605,3035.4606
7970,2018041610,3101.6488
7971,2018041615,3119.8459
7972,2018041620,3213.9103
7973,2018041625,3279.9989
7974,2018041630,3460.0133
7975,2018041635,3472.3115
7976,2018041640,3425.9917
7977,2018041645,3380.5675
7978,2018041650,3240.2593
7979,2018041655,3163.8959
7980,2018041700,3280.2237
7981,2018041705,3441.1584
7982,2018041710,3581.1659
7983,2018041715,3600.6889
7984,2018041720,3538.5868
7985,2018041725,3495.3648
7986,2018041730,3441.6226
7987,2018041735,3359.0778
7988,2018041740,3338.9885
7989,2018041745,3295.9032
7990,2018041750,3263.6424
7991,2018041755,3113.3814
7992,2018041800,3107.5162
7993,2018041805,3067.9674
7994,2018041810,3186.0281
7995,2018041815,3241.4853
7996,2018041820,3207.8358
7997,2018041825,3103.3607
7998,2018041830,3018.3152
7999,2018041835,3135.8686
8000,2018041840,3108.3879
8001,2018041845,3143.5149
8002,2018041850,3188.1897
8003,2018041855,3031.1239
8004,2018041900,3015.4162
8005,2018041905,2942.6947
8006,2018041910,3023.2581
8007,2018041915,2974.8102
8008,2018041920,3041.2447
8009,2018041925,2990.525
8010,2018041930,2926.7549
8011,2018041935,2909.9502
8012,2018041940,2827.4329
8013,2018041945,2693.7007
8014,2018041950,2647.3991
8015,2018041955,2573.7721
8016,2018042000,2615.0559
8017,2018042005,2732.4704
8018,2018042010,2699.0149
8019,2018042015,2675.7641
8020,2018042020,2601.3143
8021,2018042025,2524.732
8022,2018042030,2602.0853
8023,2018042035,2690.9226
8024,2018042040,2585.2577
8025,2018042045,2475.2455
8026,2018042050,2363.1369
8027,2018042055,2327.6179
8028,2018042100,2428.4361
8029,2018042105,2501.0256
8030,2018042110,2549.9075
8031,2018042115,2637.0854
8032,2018042120,2624.6514
8033,2018042125,2626.1898
8034,2018042130,2579.3974
8035,2018042135,2518.5638
8036,2018042140,2464.4591
8037,2018042145,2401.5988
8038,2018042150,2403.8116
8039,2018042155,2290.689
8040,2018042200,2129.7506
8041,2018042205,2094.154
8042,2018042210,2082.5676
8043,2018042215,2144.0217
8044,2018042220,2096.9575
8045,2018042225,2064.9234
8046,2018042230,2006.0127
8047,2018042235,1852.951
8048,2018042240,1780.7517
8049,2018042245,1713.7052
8050,2018042250,1697.0533
8051,2018042255,1696.1525
8052,2018042300,1692.2999
8053,2018042305,1679.8957
8054,2018042310,1693.4920000000002
8055,2018042315,1673.6964
8056,2018042320,1671.2558
8057,2018042325,1625.0147
8058,2018042330,1546.3165
8059,2018042335,1473.6333
8060,2018042340,1418.6599
8061,2018042345,1343.6552
8062,2018042350,1282.6844
8063,2018042355,1314.1706
8064,2018050000,1030.8410000000001
8065,2018050005,977.6432
8066,2018050010,971.0492
8067,2018050015,897.4749
8068,2018050020,835.0079
8069,2018050025,817.3301
8070,2018050030,799.8911
8071,2018050035,774.9035
8072,2018050040,754.6345
8073,2018050045,723.7433
8074,2018050050,676.5547
8075,2018050055,607.0568
8076,2018050100,620.3702
8077,2018050105,573.4701
8078,2018050110,559.5172
8079,2018050115,543.4154
8080,2018050120,538.4911
8081,2018050125,521.5635
8082,2018050130,528.9555
8083,2018050135,495.8726
8084,2018050140,494.4752
8085,2018050145,463.8915
8086,2018050150,431.9597
8087,2018050155,396.5436
8088,2018050200,386.231
8089,2018050205,365.591
8090,2018050210,366.0299
8091,2018050215,350.8283
8092,2018050220,337.4856
8093,2018050225,324.01
8094,2018050230,337.7214
8095,2018050235,315.7256
8096,2018050240,328.0708
8097,2018050245,310.1878
8098,2018050250,287.2376
8099,2018050255,253.4785
8100,2018050300,234.4666
8101,2018050305,248.6728
8102,2018050310,255.0803
8103,2018050315,237.3881
8104,2018050320,232.2341
8105,2018050325,231.21200000000002
8106,2018050330,220.3503
8107,2018050335,203.7104
8108,2018050340,196.4995
8109,2018050345,205.8167
8110,2018050350,200.3917
8111,2018050355,187.6718
8112,2018050400,182.7686
8113,2018050405,175.7092
8114,2018050410,147.8713
8115,2018050415,140.5913
8116,2018050420,151.7134
8117,2018050425,141.3315
8118,2018050430,131.643
8119,2018050435,121.8049
8120,2018050440,134.9365
8121,2018050445,129.7564
8122,2018050450,131.4489
8123,2018050455,128.0231
8124,2018050500,147.4932
8125,2018050505,156.313
8126,2018050510,165.0849
8127,2018050515,183.4243
8128,2018050520,186.4672
8129,2018050525,210.1153
8130,2018050530,221.0323
8131,2018050535,230.0855
8132,2018050540,198.5268
8133,2018050545,209.554
8134,2018050550,215.6302
8135,2018050555,230.7353
8136,2018050600,262.7861
8137,2018050605,290.6064
8138,2018050610,318.3064
8139,2018050615,353.8998
8140,2018050620,393.9757
8141,2018050625,454.4508
8142,2018050630,499.0757
8143,2018050635,526.1573
8144,2018050640,537.6577
8145,2018050645,528.4332
8146,2018050650,548.5465
8147,2018050655,579.8106
8148,2018050700,599.5698
8149,2018050705,623.7308
8150,2018050710,597.4518
8151,2018050715,579.3212
8152,2018050720,555.3447
8153,2018050725,578.0688
8154,2018050730,587.7041
8155,2018050735,576.3964
8156,2018050740,595.6347
8157,2018050745,602.831
8158,2018050750,681.7631
8159,2018050755,771.0912
8160,2018050800,817.8761
8161,2018050805,856.2257
8162,2018050810,874.1171
8163,2018050815,828.8814
8164,2018050820,899.3298
8165,2018050825,950.0881
8166,2018050830,988.8323
8167,2018050835,1059.4107
8168,2018050840,1071.656
8169,2018050845,1135.4642
8170,2018050850,1139.9059
8171,2018050855,1122.6588
8172,2018050900,1175.5431
8173,2018050905,1243.7908
8174,2018050910,1233.5941
8175,2018050915,1294.9609
8176,2018050920,1362.3638
8177,2018050925,1325.4324
8178,2018050930,1364.6073
8179,2018050935,1355.496
8180,2018050940,1341.6619
8181,2018050945,1376.7225
8182,2018050950,1359.4913
8183,2018050955,1317.0098
8184,2018051000,1356.1881
8185,2018051005,1357.3496
8186,2018051010,1301.7147
8187,2018051015,1275.2385
8188,2018051020,1313.9375
8189,2018051025,1327.8139
8190,2018051030,1341.7144
8191,2018051035,1369.6844
8192,2018051040,1336.0556
8193,2018051045,1420.3853
8194,2018051050,1386.8561
8195,2018051055,1391.1684
8196,2018051100,1400.3403
8197,2018051105,1418.0325
8198,2018051110,1511.2219
8199,2018051115,1520.1442
8200,2018051120,1513.2961
8201,2018051125,1535.4709
8202,2018051130,1589.655
8203,2018051135,1637.8716
8204,2018051140,1655.9616
8205,2018051145,1690.9986
8206,2018051150,1725.3057
8207,2018051155,1743.0928
8208,2018051200,1641.9208
8209,2018051205,1637.9968
8210,2018051210,1645.1254
8211,2018051215,1624.6751
8212,2018051220,1650.6467
8213,2018051225,1651.7996
8214,2018051230,1633.8657
8215,2018051235,1724.1469
8216,2018051240,1647.9041
8217,2018051245,1715.61
8218,2018051250,1641.4859
8219,2018051255,1728.7813
8220,2018051300,1766.2977
8221,2018051305,1719.7146
8222,2018051310,1700.1483
8223,2018051315,1650.1811
8224,2018051320,1689.9408
8225,2018051325,1745.9129
8226,2018051330,1758.9345
8227,2018051335,1824.3563
8228,2018051340,1829.0123
8229,2018051345,1827.6342
8230,2018051350,1820.1493
8231,2018051355,1772.5439
8232,2018051400,1742.0913
8233,2018051405,1778.0107
8234,2018051410,1759.6684
8235,2018051415,1782.595
8236,2018051420,1794.4129
8237,2018051425,1743.6973
8238,2018051430,1794.5998
8239,2018051435,1905.8756
8240,2018051440,1952.0925
8241,2018051445,1899.8422
8242,2018051450,1801.9998
8243,2018051455,1837.6095
8244,2018051500,1881.2682
8245,2018051505,1973.0235
8246,2018051510,2068.2611
8247,2018051515,2041.2416
8248,2018051520,1976.8269
8249,2018051525,2060.6151
8250,2018051530,2136.8318
8251,2018051535,2209.3079
8252,2018051540,2305.4503
8253,2018051545,2263.2048
8254,2018051550,2261.0979
8255,2018051555,2373.3127
8256,2018051600,2470.2784
8257,2018051605,2360.719
8258,2018051610,2286.9561
8259,2018051615,2318.3629
8260,2018051620,2192.2469
8261,2018051625,2162.089
8262,2018051630,2321.7742
8263,2018051635,2419.5499
8264,2018051640,2540.1161
8265,2018051645,2452.8607
8266,2018051650,2361.5294
8267,2018051655,2293.5392
8268,2018051700,2363.0769
8269,2018051705,2313.9524
8270,2018051710,2444.7081
8271,2018051715,2408.12
8272,2018051720,2385.7923
8273,2018051725,2407.0236
8274,2018051730,2468.222
8275,2018051735,2462.9795
8276,2018051740,2380.2863
